ID,TIMESTAMP,TIMESTAMPGMT+1,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
526,1330444975,2/28/20125:02:00PM,4,5.5,5.5,3,3.5
526,1330509720,2/29/201211:02:00AM,4,4,4,6,2
526,1330521032,2/29/20122:10:00PM,2,4,4,6,2
526,1330531241,2/29/20125:00:00PM,2,4,4,6,2
526,1330596229,3/1/201211:03:00AM,2,4,4,6,2
526,1330607543,3/1/20122:12:00PM,2,4,2,2.5,4
526,1330617808,3/1/20125:03:00PM,2,5.5,4,6,2
526,1330941632,3/5/201211:00:00AM,2.5,4,5.5,6,2.5
526,1330954116,3/5/20122:28:00PM,2,4,5.5,6,2.5
526,1330963376,3/5/20125:02:00PM,2.5,4,5,5.5,2
526,1331029127,3/6/201211:18:00AM,2,4,6,6,2
526,1331038881,3/6/20122:01:00PM,4,4,5.5,6,2.5
526,1331049888,3/6/20125:04:00PM,4,5.5,5.5,5.5,2.5
526,1331125566,3/7/20122:06:00PM,2.5,4,6,6,4
526,1331136125,3/7/20125:02:00PM,4,4,5.5,6,3.5
526,1331205654,3/8/201212:20:00PM,2.5,5.5,4,6,2
526,1331212415,3/8/20122:13:00PM,4,5.5,6,6,2.5
526,1331287625,3/9/201211:07:00AM,2,4,6,5.5,4
526,1331298144,3/9/20122:02:00PM,2.5,4,5.5,6,2
506,1327918463,1/30/201211:14:00AM,5,3.5,6,6.5,4
506,1327929952,1/30/20122:25:00PM,3,5.5,6.5,2,4.5
506,1327941430,1/30/20125:37:00PM,4,4,5.5,5,5.5
506,1328004827,1/31/201211:13:00AM,5,4.5,6,4,4
506,1328015726,1/31/20122:15:00PM,6.5,6.5,3.5,6.5,4.5
506,1328026111,1/31/20125:08:00PM,3.5,3,5,3.5,2.5
506,1328093765,2/1/201211:56:00AM,6,6,6,5,5.5
506,1328102168,2/1/20122:16:00PM,2,5,5.5,6.5,2.5
506,1328113402,2/1/20125:23:00PM,4,4,5.5,5,2.5
506,1328189127,2/2/20122:25:00PM,6,6.5,5,6.5,5
506,1328198460,2/2/20125:01:00PM,5.5,6.5,6,6,5.5
506,1328263246,2/3/201211:00:00AM,5.5,5,6,5,5.5
506,1328274602,2/3/20122:10:00PM,5,6,4,6.5,4.5
506,1328284859,2/3/20125:00:00PM,1.5,4.5,6,6.5,5
506,1328528694,2/6/201212:44:00PM,6,4,4,3,4.5
506,1328533228,2/6/20122:00:00PM,5,4,5,6.5,4
506,1328609274,2/7/201211:07:00AM,6.5,6.5,6,5.5,5
506,1328619731,2/7/20122:02:00PM,2.5,5,5.5,6.5,3
506,1328630527,2/7/20125:02:00PM,2,4.5,6,5,3.5
506,1328697207,2/8/201211:33:00AM,4,5.5,6,6.5,4.5
506,1328707007,2/8/20122:16:00PM,6,6,4,7,5
506,1328718233,2/8/20125:23:00PM,5,4.5,6.5,5,6
506,1328781925,2/9/201211:05:00AM,6,6,3.5,5,5
506,1328795154,2/9/20122:45:00PM,6,6,5.5,6.5,4.5
506,1328804826,2/9/20125:27:00PM,4.5,3,4,5,3
506,1328868577,2/10/201211:09:00AM,5,6.5,5,4.5,6
506,1328881010,2/10/20122:36:00PM,3.5,3.5,6.5,6.5,6
506,1328891760,2/10/20125:36:00PM,3.5,4.5,7,7,6
506,1329128570,2/13/201211:22:00AM,4.5,4.5,6.5,4,5.5
506,1329138644,2/13/20122:10:00PM,2.5,6,5.5,4,4.5
506,1329149239,2/13/20125:07:00PM,1,5,6.5,6.5,5.5
506,1329216129,2/14/201211:42:00AM,6.5,5.5,7,6.5,6
506,1329226256,2/14/20122:30:00PM,6,6,5.5,6.5,5.5
506,1329301652,2/15/201211:27:00AM,6,5.5,6.5,7,6.5
506,1329312843,2/15/20122:34:00PM,7,6.5,6,7,7
506,1329321865,2/15/20125:04:00PM,1.5,5.5,6.5,4,6
506,1329388773,2/16/201211:39:00AM,3.5,5,7,5,4.5
506,1329399291,2/16/20122:34:00PM,3.5,5,4.5,6.5,3.5
506,1329409007,2/16/20125:16:00PM,6,6.5,6.5,7,6.5
506,1329473231,2/17/201211:07:00AM,4,5.5,7,4.5,5
506,1329490817,2/17/20124:00:00PM,7,4.5,7,5,7
506,1329495565,2/17/20125:19:00PM,5,5.5,7,4,6.5
506,1329737454,2/20/201212:30:00PM,4,5.5,6,6,5
506,1329745134,2/20/20122:38:00PM,5.5,5.5,6.5,6.5,5
506,1329754767,2/20/20125:19:00PM,4,4.5,6.5,4,5.5
506,1329818585,2/21/201211:03:00AM,3,6,6.5,5.5,5
506,1329842554,2/21/20125:42:00PM,5,5,7,6.5,5.5
506,1329906706,2/22/201211:31:00AM,6,5,6,6,6
506,1329916214,2/22/20122:10:00PM,2.5,6,5.5,7,5
506,1329926576,2/22/20125:02:00PM,6.5,6.5,4,6.5,6.5
506,1329991620,2/23/201211:07:00AM,6.5,6,6,7,5.5
506,1330008130,2/23/20123:42:00PM,5.5,6.5,6,6.5,5
506,1330013064,2/23/20125:04:00PM,3,6,6.5,4,6.5
506,1330077863,2/24/201211:04:00AM,5.5,5.5,6.5,6.5,4.5
506,1330089394,2/24/20122:16:00PM,3,5.5,6.5,5,6.5
506,1330512070,2/29/201211:41:00AM,4,5.5,6.5,6,4
506,1330522346,2/29/20122:32:00PM,5.5,6,6.5,6,6.5
506,1330531335,2/29/20125:02:00PM,6,4.5,6.5,4.5,5.5
506,1330598815,3/1/201211:46:00AM,4,3,3.5,4,3.5
506,1330608651,3/1/20122:30:00PM,4,5,7,5,5
506,1330619783,3/1/20125:36:00PM,4.5,3,7,5.5,5.5
506,1330694910,3/2/20122:28:00PM,5,6.5,7,7,5.5
506,1330704784,3/2/20125:13:00PM,3,5.5,7,7,4.5
506,1330941709,3/5/201211:01:00AM,2,2.5,7,4,3.5
506,1330952946,3/5/20122:09:00PM,4,3.5,6.5,6,5.5
506,1330965941,3/5/20125:45:00PM,4,1.5,7,4.5,4.5
506,1331029846,3/6/201211:30:00AM,3,5.5,7,5.5,4
506,1331039664,3/6/20122:14:00PM,3.5,5,6.5,5.5,6
506,1331057384,3/6/20127:09:00PM,6.5,5,7,5,6.5
506,1331127594,3/7/20122:39:00PM,6,4,6,7,5.5
506,1331136512,3/7/20125:08:00PM,4.5,5.5,6.5,6,4.5
506,1331201334,3/8/201211:08:00AM,5.5,5.5,6.5,5.5,4.5
506,1331211853,3/8/20122:04:00PM,5,5.5,4,6.5,4
506,1331223208,3/8/20125:13:00PM,5.5,4,6,5.5,4.5
506,1331289036,3/9/201211:30:00AM,3.5,5.5,7,6.5,5
506,1331298081,3/9/20122:01:00PM,4,6,6.5,4,6.5
506,1331308846,3/9/20125:00:00PM,5.5,4,7,6.5,6
527,1327923917,1/30/201212:45:00PM,4,4.5,5.5,5.5,4.5
527,1327931781,1/30/20122:56:00PM,4.5,5.5,5.5,5.5,3.5
527,1327939272,1/30/20125:01:00PM,4,4,5.5,5,3.5
527,1328005700,1/31/201211:28:00AM,5,5.5,6.5,6.5,3.5
527,1328019986,1/31/20123:26:00PM,4.5,4,6.5,3.5,3.5
527,1328026751,1/31/20125:19:00PM,3.5,3.5,6,6.5,5
527,1328096372,2/1/201212:39:00PM,5,5,6,5.5,6
527,1328114069,2/1/20125:34:00PM,4,5,4,6,3
527,1328177605,2/2/201211:13:00AM,2,4.5,6,5,3.5
527,1328275149,2/3/20122:19:00PM,4.5,3,5.5,3.5,4
527,1328288978,2/3/20126:09:00PM,2,4.5,6,5,3.5
527,1328871204,2/10/201211:53:00AM,4.5,3.5,4.5,3.5,5
527,1328879108,2/10/20122:05:00PM,5,5.5,4.5,3.5,4
527,1328891508,2/10/20125:31:00PM,4,2,4.5,3,4
527,1329388417,2/16/201211:33:00AM,3,4,5,4,3.5
527,1329399055,2/16/20122:30:00PM,3,5,5.5,4.5,3
527,1329742881,2/20/20122:01:00PM,4.5,5,6.5,5.5,4
527,1329760943,2/20/20127:02:00PM,4.5,5.5,5.5,5.5,3.5
527,1329830638,2/21/20122:23:00PM,3,6,5.5,6.5,3
527,1329840086,2/21/20125:01:00PM,3.5,3,6,6.5,4
527,1329908974,2/22/201212:09:00PM,4.5,3,6,3.5,4.5
527,1329920072,2/22/20123:14:00PM,2,5,6.5,5.5,3
527,1329931602,2/22/20126:26:00PM,3.5,5.5,6,6,5
527,1329992753,2/23/201211:25:00AM,5,6,6.5,6.5,6
527,1330010469,2/23/20124:21:00PM,2.5,3.5,5.5,3.5,3.5
527,1330078725,2/24/201211:18:00AM,3.5,5,6.5,4.5,4
527,1330430499,2/28/20121:01:00PM,3.5,4.5,6,5.5,4.5
527,1330435067,2/28/20122:17:00PM,2,5.5,3.5,6.5,2
527,1330449091,2/28/20126:11:00PM,6.5,6,6,5,5.5
527,1330520819,2/29/20122:06:00PM,4,5.5,5.5,5.5,4
527,1330536451,2/29/20126:27:00PM,3.5,6,5.5,4.5,4.5
527,1330597986,3/1/201211:33:00AM,2.5,3.5,5.5,4.5,4
527,1330606911,3/1/20122:01:00PM,2.5,5,5,5,3.5
527,1331054474,3/6/20126:21:00PM,4.5,5,6,6,4
527,1331201983,3/8/201211:19:00AM,5.5,5.5,5,6,6.5
527,1331213180,3/8/20122:26:00PM,4,5.5,6.5,6.5,4
527,1331222515,3/8/20125:01:00PM,2,5,6,6,4
527,1331287448,3/9/201211:04:00AM,3.5,5.5,6,5.5,4
527,1331309057,3/9/20125:04:00PM,4.5,5.5,6,6,4.5
535,1328004329,1/31/201211:05:00AM,6,4,6.5,6.5,6.5
535,1328014862,1/31/20122:01:00PM,5,4,6.5,6.5,6
535,1328026649,1/31/20125:17:00PM,6,4,6.5,5.5,6
535,1328090901,2/1/201211:08:00AM,6.5,4,6.5,6.5,7
535,1328101462,2/1/20122:04:00PM,6.5,4,6,6.5,6
535,1328112406,2/1/20125:06:00PM,6.5,4,6.5,6,6.5
535,1328178767,2/2/201211:32:00AM,6.5,4.5,6.5,5,6.5
535,1328187643,2/2/20122:00:00PM,6.5,4,6.5,5,6.5
535,1328201887,2/2/20125:58:00PM,5,4,6.5,7,7
535,1328263465,2/3/201211:04:00AM,4.5,4,6.5,6.5,6.5
535,1328274888,2/3/20122:14:00PM,6.5,4,4,6,6.5
535,1328285466,2/3/20125:11:00PM,2.5,4,6.5,6.5,5.5
535,1328523198,2/6/201211:13:00AM,2,6.5,3.5,4,2
535,1328544830,2/6/20125:13:00PM,5.5,4,5.5,6,4
535,1328609142,2/7/201211:05:00AM,6.5,4,6.5,5,6.5
535,1328619628,2/7/20122:00:00PM,6.5,4,6,6,7
535,1328630768,2/7/20125:06:00PM,4.5,4,7,6.5,6.5
535,1328696232,2/8/201211:17:00AM,5,4,6.5,7,6.5
535,1328706213,2/8/20122:03:00PM,4.5,4,6.5,6.5,6.5
535,1328716842,2/8/20125:00:00PM,6.5,4,6.5,6,6.5
535,1328781750,2/9/201211:02:00AM,4,4,6.5,6,6
535,1328792576,2/9/20122:02:00PM,3.5,4,6,6.5,6.5
535,1328804552,2/9/20125:22:00PM,3.5,4,6.5,7,6.5
535,1328869614,2/10/201211:26:00AM,2,4,6,5.5,2
535,1328879164,2/10/20122:06:00PM,4.5,4,6.5,6,5
535,1328892574,2/10/20125:49:00PM,6.5,4,6,6,6
535,1329127313,2/13/201211:01:00AM,6,4,6.5,6.5,6.5
535,1329138709,2/13/20122:11:00PM,3,4,6,6.5,6
535,1329150043,2/13/20125:20:00PM,3,4,7,7,5
535,1329214157,2/14/201211:09:00AM,6,4,6.5,5.5,6.5
535,1329224423,2/14/20122:00:00PM,6,4,4,6,6.5
535,1329236674,2/14/20125:24:00PM,3.5,4,6,6.5,6.5
535,1329301540,2/15/201211:25:00AM,4,4,6.5,6.5,6.5
535,1329310979,2/15/20122:02:00PM,5.5,4,6.5,6.5,6.5
535,1329386964,2/16/201211:09:00AM,6.5,4,6.5,7,6.5
535,1329397464,2/16/20122:04:00PM,4.5,4,6.5,6.5,6.5
535,1329472944,2/17/201211:02:00AM,2,4,5.5,5.5,4
535,1329484940,2/17/20122:22:00PM,1.5,4,6.5,7,2
535,1329494720,2/17/20125:05:00PM,3,4,6,6.5,6.5
535,1329732247,2/20/201211:04:00AM,1,5.5,5,4.5,1
535,1329742959,2/20/20122:02:00PM,3,4.5,4,4,2
535,1329818850,2/21/201211:07:00AM,2,4,6.5,7,6.5
535,1329832368,2/21/20122:52:00PM,2.5,4,6.5,7,5.5
535,1329841864,2/21/20125:31:00PM,3.5,6.5,4,3,1
535,1329915761,2/22/20122:02:00PM,5.5,4,6.5,6.5,6.5
535,1330606852,3/1/20122:00:00PM,6,4,6.5,6.5,4.5
535,1330617873,3/1/20125:04:00PM,3.5,4.5,6.5,6.5,4.5
535,1330695495,3/2/20122:38:00PM,4,4,6,6.5,6.5
535,1330705928,3/2/20125:32:00PM,6.5,2.5,4,4,6
535,1330944936,3/5/201211:55:00AM,6,4,7,6.5,7
535,1330952704,3/5/20122:05:00PM,6.5,4,6.5,6.5,6.5
535,1331028441,3/6/201211:07:00AM,3.5,4,6.5,7,7
535,1331039967,3/6/20122:19:00PM,4.5,4,6.5,6.5,2.5
535,1331049705,3/6/20125:01:00PM,2,4,6,4,2.5
535,1331212457,3/8/20122:14:00PM,7,4,7,6.5,7
535,1331222427,3/8/20125:00:00PM,6,4,6,6.5,7
535,1331290419,3/9/201211:53:00AM,6,4,6,6.5,6.5
535,1331298044,3/9/20122:00:00PM,4.5,4,4,6.5,6.5
535,1331314792,3/9/20126:39:00PM,3.5,4,7,6,7
503,1327917732,1/30/201211:02:00AM,4,4,4,4,4
503,1327933824,1/30/20123:30:00PM,4.5,3.5,4,4,4
503,1327939398,1/30/20125:03:00PM,3.5,3.5,4,3.5,4
503,1328004460,1/31/201211:07:00AM,3,3.5,3.5,4,4.5
503,1328018947,1/31/20123:09:00PM,5,4.5,3,4.5,4.5
503,1328093480,2/1/201211:51:00AM,3,4.5,3,4,3
503,1328101552,2/1/20122:05:00PM,3.5,4.5,4.5,5,2.5
503,1328112439,2/1/20125:07:00PM,4.5,4,5.5,3,4
503,1328177049,2/2/201211:04:00AM,4.5,4,5,4,4.5
503,1328188258,2/2/20122:10:00PM,3.5,4,5,4,4.5
503,1328263556,2/3/201211:05:00AM,3,4,3.5,3.5,3.5
503,1328274076,2/3/20122:01:00PM,4.5,3.5,4,3.5,4
503,1328525452,2/6/201211:50:00AM,4.5,4.5,4,2,4.5
503,1328533545,2/6/20122:05:00PM,4.5,5.5,4.5,2.5,4.5
503,1328544043,2/6/20125:00:00PM,4.5,4,3.5,4,2.5
503,1328619631,2/7/20122:00:00PM,4.5,4,5.5,3.5,4
503,1328630437,2/7/20125:00:00PM,4,4.5,4.5,2.5,3.5
503,1328696435,2/8/201211:20:00AM,3,4.5,5.5,5,3.5
503,1328706033,2/8/20122:00:00PM,3.5,2.5,4.5,5,2.5
503,1328716846,2/8/20125:00:00PM,5.5,3,3.5,3.5,4
503,1328781654,2/9/201211:00:00AM,3,4,4.5,5,5
503,1328804466,2/9/20125:21:00PM,2.5,4,4,2,4.5
503,1328869866,2/10/201211:31:00AM,4,3,4.5,3,4.5
503,1329127247,2/13/201211:00:00AM,4.5,5,3,3,2
503,1329138054,2/13/20122:00:00PM,4.5,3.5,3,3,4
503,1329150043,2/13/20125:20:00PM,5.5,4.5,4,4,4
503,1329213721,2/14/201211:02:00AM,3,4.5,3,4,3
503,1329224483,2/14/20122:01:00PM,4.5,4.5,4.5,4.5,6
503,1329300029,2/15/201211:00:00AM,4.5,4.5,3.5,3,4.5
503,1329311055,2/15/20122:04:00PM,5,5.5,3.5,3,5
503,1329321744,2/15/20125:02:00PM,5.5,3.5,2.5,4.5,6
503,1329387342,2/16/201211:15:00AM,5,4.5,5,4.5,3.5
503,1329398085,2/16/20122:14:00PM,5,4,4,4,4.5
503,1329408857,2/16/20125:14:00PM,2,4,3.5,4,4.5
503,1329473036,2/17/201211:03:00AM,5,5.5,3.5,4.5,5
503,1329738123,2/20/201212:42:00PM,5,3.5,3.5,4,3
503,1329742831,2/20/20122:00:00PM,4.5,4,2.5,5.5,4.5
503,1329753653,2/20/20125:00:00PM,3.5,3.5,4.5,4,3.5
503,1329821593,2/21/201211:53:00AM,4.5,4,3,5.5,5.5
503,1329829252,2/21/20122:00:00PM,4.5,3.5,4,4.5,5
503,1329840093,2/21/20125:01:00PM,4.5,4.5,5.5,5.5,3
503,1329904844,2/22/201211:00:00AM,4,4.5,3.5,4.5,5
503,1329915690,2/22/20122:01:00PM,3,5,4,3,5
503,1329926535,2/22/20125:02:00PM,4,3,4.5,3.5,4
503,1330340018,2/27/201211:53:00AM,3.5,3,5,5,3.5
503,1330350635,2/27/20122:50:00PM,4.5,3,3.5,4,3.5
503,1330358554,2/27/20125:02:00PM,3,2,3.5,3.5,4
503,1330424536,2/28/201211:22:00AM,3.5,4.5,3.5,4.5,3.5
503,1330433757,2/28/20121:55:00PM,2.5,4,2.5,3.5,3.5
503,1330445273,2/28/20125:07:00PM,2.5,3.5,4,5,4
503,1330947204,3/5/201212:33:00PM,3,4.5,4.5,5,4.5
503,1330963243,3/5/20125:00:00PM,5,4,4.5,3.5,3
503,1331028270,3/6/201211:04:00AM,4,4.5,2.5,4.5,3.5
503,1331049846,3/6/20125:04:00PM,4.5,4.5,4,4,4
503,1331114455,3/7/201211:00:00AM,4.5,3,3.5,4.5,4
503,1331125822,3/7/20122:10:00PM,3.5,4,4.5,4,3
503,1331136210,3/7/20125:03:00PM,4.5,3,5,3.5,4
503,1331201334,3/8/201211:08:00AM,4,4.5,5,4.5,4
503,1331211656,3/8/20122:00:00PM,4.5,4,4.5,3.5,5
503,1331298063,3/9/20122:01:00PM,4.5,4.5,2.5,4,4
549,1327917732,1/30/201211:02:00AM,3.5,5.5,5.5,7,2.5
549,1327931251,1/30/20122:47:00PM,2.5,5.5,6,6,4
549,1327939432,1/30/20125:03:00PM,3.5,5.5,5.5,6,2.5
549,1328004030,1/31/201211:00:00AM,3,5.5,5.5,6.5,4.5
549,1328014905,1/31/20122:01:00PM,4,5.5,2.5,6,4.5
549,1328028891,1/31/20125:54:00PM,6.5,5.5,6.5,6,5.5
549,1328091175,2/1/201211:12:00AM,3.5,4,6,6.5,4.5
549,1328102062,2/1/20122:14:00PM,3.5,5.5,4,6,3.5
549,1328176865,2/2/201211:01:00AM,3,5.5,5.5,6,5
549,1328189749,2/2/20122:35:00PM,4,4,4.5,6,3.5
549,1328199702,2/2/20125:21:00PM,3.5,5.5,6,6,4.5
549,1328263364,2/3/201211:02:00AM,3.5,5.5,4.5,6,4
549,1328274725,2/3/20122:12:00PM,5,5.5,5,6,4
549,1328284833,2/3/20125:00:00PM,3.5,5.5,5.5,6,5
549,1328522575,2/6/201211:02:00AM,3.5,4,5.5,6,5
549,1328544032,2/6/20125:00:00PM,3.5,4,6.5,6,5
549,1328608924,2/7/201211:02:00AM,3,5.5,5,6,4
549,1328623252,2/7/20123:00:00PM,5,5.5,6,6,3
549,1328630505,2/7/20125:01:00PM,3.5,5.5,6,6.5,4
549,1328697766,2/8/201211:42:00AM,5,5.5,6,6,5
549,1328706225,2/8/20122:03:00PM,4.5,5.5,4,6,4
549,1328716846,2/8/20125:00:00PM,4.5,5.5,4.5,6,4
549,1328783871,2/9/201211:37:00AM,3.5,5.5,5,6,5
549,1328868943,2/10/201211:15:00AM,5,5.5,6,6,5
549,1328881150,2/10/20122:39:00PM,5,5.5,4,6,4
549,1329127900,2/13/201211:11:00AM,4.5,5.5,4,6,4
549,1329139104,2/13/20122:18:00PM,3.5,5.5,4,6,3.5
549,1329148870,2/13/20125:01:00PM,4.5,5.5,4.5,3,3
549,1329216267,2/14/201211:44:00AM,5,5.5,4.5,6,5.5
549,1329227249,2/14/20122:47:00PM,4.5,5.5,4.5,6,4
549,1329236694,2/14/20125:24:00PM,5,3.5,4.5,6,4
549,1329302304,2/15/201211:38:00AM,5.5,5.5,5.5,6,5
549,1329313275,2/15/20122:41:00PM,4.5,5.5,4,6,4
549,1329322444,2/15/20125:14:00PM,3.5,5.5,4.5,6,4
549,1329393624,2/16/20121:00:00PM,4.5,5.5,5,6,4.5
549,1329398495,2/16/20122:21:00PM,4.5,5.5,4.5,6,3.5
549,1329408207,2/16/20125:03:00PM,5,5.5,5.5,4.5,3.5
549,1329474763,2/17/201211:32:00AM,3.5,5.5,5.5,6,5
549,1329484844,2/17/20122:20:00PM,5.5,5.5,5,6,4.5
549,1329495039,2/17/20125:10:00PM,3.5,5.5,5,5.5,3.5
549,1329734103,2/20/201211:35:00AM,5,5.5,5.5,6,4.5
549,1329744634,2/20/20122:30:00PM,3,5.5,4,6.5,3
549,1329818531,2/21/201211:02:00AM,3.5,5.5,5,6,4
549,1329840759,2/21/20125:12:00PM,3.5,5.5,5.5,6.5,4
549,1329905129,2/22/201211:05:00AM,5,5.5,5,5.5,4
549,1329917812,2/22/20122:36:00PM,4.5,5.5,4,6,4
549,1330077826,2/24/201211:03:00AM,3.5,5.5,5,6,4
549,1330336819,2/27/201211:00:00AM,4,5.5,5.5,6,4
549,1330358553,2/27/20125:02:00PM,3,5,5,4.5,4
549,1330426179,2/28/201211:49:00AM,3.5,5.5,6,6,4.5
549,1330435006,2/28/20122:16:00PM,5,5.5,4,6,4
549,1330511782,2/29/201211:36:00AM,5,5.5,5.5,4.5,4
549,1330618616,3/1/20125:16:00PM,5,5.5,4,6,4
549,1330942051,3/5/201211:07:00AM,5.5,5.5,5.5,6,5
549,1330954396,3/5/20122:33:00PM,4.5,5.5,4,6,4
549,1330963244,3/5/20125:00:00PM,3.5,5.5,4.5,6,4.5
549,1331040182,3/6/20122:23:00PM,4.5,5.5,5,6,4
549,1331049629,3/6/20125:00:00PM,3.5,5.5,5.5,6,4.5
549,1331117456,3/7/201211:50:00AM,4.5,5.5,5.5,6,4.5
549,1331208033,3/8/20121:00:00PM,3.5,5.5,5,6,4.5
549,1331222872,3/8/20125:07:00PM,4.5,5.5,5,5.5,4
549,1331287657,3/9/201211:07:00AM,3.5,5.5,5,5.5,4
537,1327922084,1/30/201212:14:00PM,4.5,5.5,5.5,5.5,5
537,1327928812,1/30/20122:06:00PM,4.5,5,4.5,5.5,4.5
537,1327939567,1/30/20125:06:00PM,4,5,5.5,5,4.5
537,1328004145,1/31/201211:02:00AM,5.5,5.5,5.5,5.5,5
537,1328016772,1/31/20122:32:00PM,5,4,5,5.5,6
537,1328025805,1/31/20125:03:00PM,4.5,5,5,5.5,6
537,1328094856,2/1/201212:14:00PM,5,5.5,5.5,4.5,6
537,1328101504,2/1/20122:05:00PM,4,5,5,5,5
537,1328115799,2/1/20126:03:00PM,5,5.5,5.5,5.5,4.5
537,1328177747,2/2/201211:15:00AM,4.5,4.5,5,4,5
537,1328188211,2/2/20122:10:00PM,4,4.5,4.5,5,4
537,1328263758,2/3/201211:09:00AM,4,5,5.5,4.5,5
537,1328274714,2/3/20122:11:00PM,4,5,5,5,4
537,1328286349,2/3/20125:25:00PM,4,5,4.5,4.5,5
537,1328522896,2/6/201211:08:00AM,4,5,4.5,5,4.5
537,1328533736,2/6/20122:08:00PM,4.5,5.5,4,5.5,3.5
537,1328544464,2/6/20125:07:00PM,4,5,5,4.5,5
537,1328611358,2/7/201211:42:00AM,4,5,5.5,5,4
537,1328619962,2/7/20122:06:00PM,4,5,5,5,4
537,1328631571,2/7/20125:19:00PM,4.5,5.5,5,4.5,4
537,1328695708,2/8/201211:08:00AM,3,5,3.5,4.5,3.5
537,1328711475,2/8/20123:31:00PM,5,4,5,4,4.5
537,1328716928,2/8/20125:02:00PM,5,5,5,5.5,4
537,1328782372,2/9/201211:12:00AM,5.5,4.5,5.5,5,4.5
537,1328792605,2/9/20122:03:00PM,4.5,5,5,5,4.5
537,1328804808,2/9/20125:26:00PM,3.5,5,5.5,5.5,5
537,1328871414,2/10/201211:56:00AM,6,4.5,5.5,5,6.5
537,1328879338,2/10/20122:08:00PM,4,5,5,4.5,4.5
537,1328889844,2/10/20125:04:00PM,4,5,5,4.5,4
537,1329127806,2/13/201211:10:00AM,3.5,5.5,6,5.5,5
537,1329138412,2/13/20122:06:00PM,4,5,5,5.5,4.5
537,1329149097,2/13/20125:04:00PM,4,5,5,4,4.5
537,1329215380,2/14/201211:29:00AM,4,5,5,5.5,4.5
537,1329225118,2/14/20122:11:00PM,4.5,5,5,5.5,4
537,1329236632,2/14/20125:23:00PM,5,5,5,5.5,4.5
537,1329302615,2/15/201211:43:00AM,6,5.5,5.5,5.5,6.5
537,1329311198,2/15/20122:06:00PM,5,5.5,5.5,6,5.5
537,1329387293,2/16/201211:14:00AM,5.5,5,5.5,4.5,6.5
537,1329398094,2/16/20122:14:00PM,4,5.5,5.5,5.5,5
537,1329409333,2/16/20125:22:00PM,4,5,5,5.5,5
537,1329473476,2/17/201211:11:00AM,3,5,5,5,3
537,1329484169,2/17/20122:09:00PM,4,5,5.5,5.5,5
537,1329495062,2/17/20125:11:00PM,5,5.5,5,5.5,5.5
537,1329738313,2/20/201212:45:00PM,2,2.5,6,4,4
537,1329743535,2/20/20122:12:00PM,3.5,5,4.5,5.5,4
537,1329756313,2/20/20125:45:00PM,4.5,5,5.5,6,4
537,1329820772,2/21/201211:39:00AM,5,5,5.5,5.5,5.5
537,1329833382,2/21/20123:09:00PM,5.5,5.5,5.5,4.5,5
537,1329841503,2/21/20125:25:00PM,4.5,4.5,5,5,5
537,1329907280,2/22/201211:41:00AM,5.5,5,5.5,5.5,4.5
537,1329917729,2/22/20122:35:00PM,4,5,6,5,4.5
537,1330337489,2/27/201211:11:00AM,3.5,5.5,5.5,6,4
537,1330349945,2/27/20122:39:00PM,5,5,5,4.5,5
537,1330359732,2/27/20125:22:00PM,3,4.5,5,4.5,3
537,1330425318,2/28/201211:35:00AM,3.5,4.5,5,4,4.5
537,1330434978,2/28/20122:16:00PM,4,5,4.5,5,4
537,1330513425,2/29/201212:03:00PM,3.5,5,5.5,5,4.5
537,1330522205,2/29/20122:30:00PM,4,5,5,5,5
537,1330531862,2/29/20125:11:00PM,3,4.5,5,5,4
537,1330942318,3/5/201211:11:00AM,4.5,5,5.5,5,4.5
537,1330952698,3/5/20122:04:00PM,4,5,5.5,6,4
537,1330964562,3/5/20125:22:00PM,5,5,4.5,4.5,5
537,1331029380,3/6/201211:23:00AM,4.5,5,5,5,5
537,1331039438,3/6/20122:10:00PM,4.5,5.5,5,5.5,4
537,1331051599,3/6/20125:33:00PM,4.5,5,5.5,5,4.5
537,1331114832,3/7/201211:07:00AM,5,5,5,5.5,4.5
537,1331126784,3/7/20122:26:00PM,5,4.5,5.5,6,4
537,1331139847,3/7/20126:04:00PM,4.5,4.5,5.5,4.5,6
537,1331201029,3/8/201211:03:00AM,5,5,5.5,5.5,5
537,1331213262,3/8/20122:27:00PM,4,5,5,5.5,5
537,1331222576,3/8/20125:02:00PM,6,5,5,4,5.5
528,1327917882,1/30/201211:04:00AM,5.5,6,7,7,5
528,1327929107,1/30/20122:11:00PM,6.5,6,6.5,6.5,6
528,1327939245,1/30/20125:00:00PM,3,6,7,6.5,4
528,1328005143,1/31/201211:19:00AM,3.5,6,7,7,5.5
528,1328016271,1/31/20122:24:00PM,7,5.5,7,6.5,7
528,1328090947,2/1/201211:09:00AM,4.5,5.5,6,6.5,4.5
528,1328101527,2/1/20122:05:00PM,4.5,5.5,5.5,6,4
528,1328114948,2/1/20125:49:00PM,3.5,3.5,6,4,4
528,1328177434,2/2/201211:10:00AM,4,5,6,6,5
528,1328187723,2/2/20122:02:00PM,3.5,5.5,4,6,4
528,1328200106,2/2/20125:28:00PM,4.5,6,5,6,4
528,1328275491,2/3/20122:24:00PM,4.5,5.5,5,5.5,4
528,1328284914,2/3/20125:01:00PM,3.5,5.5,5.5,5,4.5
